sentence,compound,positive,negative,neutral,label,title
"""Then, he began to court me in a timid and tender manner, at which every one laughed, it was, so amusing.",0.656,0.251,0.079,0.67,positive,Original Short Stories — Volume 13
"Every morning I had some flowers picked by him, and every evening before going to his room he would kiss my hand and murmur: 'I love you!'",0.8883,0.313,0.0,0.687,positive,Original Short Stories — Volume 13
"""I was guilty, very guilty, and I grieved continually about it, and I have been doing penance all my life; I have remained an old maid--or, rather, I have lived as a widowed fiancee, his widow.",-0.8993,0.0,0.307,0.693,negative,Original Short Stories — Volume 13
"""I was amused at this childish tenderness, and I even encouraged him.",0.7096,0.468,0.127,0.405,positive,Original Short Stories — Volume 13
"I was coquettish, as charming as with a man, alternately caressing and severe.",0.296,0.247,0.169,0.584,positive,Original Short Stories — Volume 13
I maddened this child.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
It was a game for me and a joyous diversion for his mother and mine.,0.6249,0.255,0.0,0.745,positive,Original Short Stories — Volume 13
He was twelve!,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
think of it!,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
Who would have taken this atom's passion seriously?,0.3182,0.28,0.159,0.561,positive,Original Short Stories — Volume 13
"I kissed him as often as he wished; I even wrote him little notes, which were read by our respective mothers; and he answered me by passionate letters, which I have kept.",0.8316,0.253,0.0,0.747,positive,Original Short Stories — Volume 13
"Judging himself as a man, he thought that our loving intimacy was secret.",0.5994,0.262,0.0,0.738,positive,Original Short Stories — Volume 13
We had forgotten that he was a Santeze.,-0.2263,0.0,0.241,0.759,negative,Original Short Stories — Volume 13
"""This lasted for about a year.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"One evening in the park he fell at my feet and, as he madly kissed the hem of my dress, he kept repeating: 'I love you!",0.6588,0.216,0.082,0.701,positive,Original Short Stories — Volume 13
I love you!,0.6696,0.818,0.0,0.182,positive,Original Short Stories — Volume 13
I love you!,0.6696,0.818,0.0,0.182,positive,Original Short Stories — Volume 13
"If ever you deceive me, if ever you leave me for another, I'll do as my father did.'",-0.4404,0.0,0.196,0.804,negative,Original Short Stories — Volume 13
"And he added in a hoarse voice, which gave me a shiver: 'You know what he did!'",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"""I stood there astonished.",0.3818,0.464,0.0,0.536,positive,Original Short Stories — Volume 13
"He arose, and standing on the tips of his toes in order to reach my ear, for I was taller than he, he pronounced my first name: 'Genevieve!'",0.1007,0.051,0.0,0.949,positive,Original Short Stories — Volume 13
"in such a gentle, sweet, tender tone that I trembled all over.",0.5859,0.393,0.14,0.467,positive,Original Short Stories — Volume 13
I stammered: 'Let us return!,-0.2942,0.0,0.422,0.578,negative,Original Short Stories — Volume 13
let us return!',0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"He said no more and followed me; but as we were going up the steps of the porch, he stopped me, saying: 'You know, if ever you leave me, I'll kill myself.'",-0.8957,0.0,0.296,0.704,negative,Original Short Stories — Volume 13
"""This time I understood that I had gone too far, and I became quite reserved.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"One day, as he was reproaching me for this, I answered: 'You are now too old for jesting and too young for serious love.",0.5994,0.158,0.049,0.792,positive,Original Short Stories — Volume 13
I'll wait.',0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"""I thought that this would end the matter.",0.0258,0.136,0.0,0.864,neutral,Original Short Stories — Volume 13
In the autumn he was sent to a boarding-school.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
When he returned the following summer I was engaged to be married.,0.4019,0.213,0.0,0.787,positive,Original Short Stories — Volume 13
"He understood immediately, and for a week he became so pensive that I was quite anxious.",-0.141,0.109,0.143,0.748,negative,Original Short Stories — Volume 13
"""On the morning of the ninth day I saw a little paper under my door as I got up.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"I seized it, opened it and read: 'You have deserted me and you know what I said.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
It is death to which you have condemned me.,-0.7783,0.0,0.493,0.507,negative,Original Short Stories — Volume 13
"As I do not wish to be found by another than you, come to the park just where I told you last year that I loved you and look in the air.'",0.3903,0.118,0.068,0.814,positive,Original Short Stories — Volume 13
"""I thought that I should go mad.",-0.4939,0.0,0.39,0.61,negative,Original Short Stories — Volume 13
I dressed as quickly as I could and ran wildly to the place that he had mentioned.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
His little cap was on the ground in the mud.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
It had been raining all night.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"I raised my eyes and saw something swinging among the leaves, for the wind was blowing a gale.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"""I don't know what I did after that.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"I must have screamed at first, then fainted and fallen, and finally have run to the chateau.",-0.5859,0.0,0.255,0.745,negative,Original Short Stories — Volume 13
"The next thing that I remember I was in bed, with my mother sitting beside me.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"""I thought that I had dreamed all this in a frightful nightmare.",-0.5106,0.0,0.268,0.732,negative,Original Short Stories — Volume 13
"I stammered: 'And what of him, what of him, Gontran?'",-0.2263,0.0,0.192,0.808,negative,Original Short Stories — Volume 13
There was no answer.,-0.296,0.0,0.423,0.577,negative,Original Short Stories — Volume 13
It was true!,0.4753,0.607,0.0,0.393,positive,Original Short Stories — Volume 13
"""I did not dare see him again, but I asked for a lock of his blond hair.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"Here--here it is!""",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
And the old maid stretched out her trembling hand in a despairing gesture.,-0.3818,0.178,0.322,0.5,negative,Original Short Stories — Volume 13
"Then she blew her nose several times, wiped her eyes and continued: ""I broke off my marriage--without saying why.",-0.4215,0.0,0.135,0.865,negative,Original Short Stories — Volume 13
"And I--I always have remained the--the widow of this thirteen-year-old boy.""",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
Then her head fell on her breast and she wept for a long time.,-0.4588,0.0,0.2,0.8,negative,Original Short Stories — Volume 13
"As the guests were retiring for the night a large man, whose quiet she had disturbed, whispered in his neighbor's ear: ""Isn't it unfortunate to, be so sentimental?""",-0.031,0.082,0.086,0.831,neutral,Original Short Stories — Volume 13
THE ENGLISHMAN OF ETRETAT A great English poet has just crossed over to France in order to greet Victor Hugo.,0.7506,0.274,0.0,0.726,positive,Original Short Stories — Volume 13
All the newspapers are full of his name and he is the great topic of conversation in all drawing-rooms.,0.6249,0.186,0.0,0.814,positive,Original Short Stories — Volume 13
Fifteen years ago I had occasion several times to meet Algernon Charles Swinburne.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"I will attempt to show him just as I saw him and to give an idea of the strange impression he made on me, which will remain with me throughout time.",0.0258,0.062,0.059,0.879,neutral,Original Short Stories — Volume 13
I believe it was in 1867 or in 1868 that an unknown young Englishman came to Etretat and bought a little hut hidden under great trees.,0.6249,0.151,0.0,0.849,positive,Original Short Stories — Volume 13
"It was said that he lived there, always alone, in a strange manner; and he aroused the inimical surprise of the natives, for the inhabitants were sullen and foolishly malicious, as they always are in little towns.",-0.7351,0.05,0.219,0.731,negative,Original Short Stories — Volume 13
"They declared that this whimsical Englishman ate nothing but boiled, roasted or stewed monkey; that he would see no one; that he talked to himself hours at a time and many other surprising things that made people think that he was different from other men.",0.0097,0.081,0.059,0.861,neutral,Original Short Stories — Volume 13
They were surprised that he should live alone with a monkey.,-0.0258,0.16,0.168,0.672,neutral,Original Short Stories — Volume 13
Had it been a cat or a dog they would have said nothing.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
But a monkey!,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
Was that not frightful?,0.4023,0.474,0.0,0.526,positive,Original Short Stories — Volume 13
What savage tastes the man must have!,-0.5093,0.0,0.354,0.646,negative,Original Short Stories — Volume 13
I knew this young man only from seeing him in the streets.,0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
"He was short, plump, without being fat, mild-looking, and he wore a little blond mustache, which was almost invisible.",0.0,0.0,0.0,1.0,neutral,Original Short Stories — Volume 13
Chance brought us together.,0.25,0.4,0.0,0.6,positive,Original Short Stories — Volume 13
"This savage had amiable and pleasing manners, but he was one of those strange Englishmen that one meets here and there throughout the world.",-0.25,0.08,0.153,0.766,negative,Original Short Stories — Volume 13
"Endowed with remarkable intelligence, he seemed to live in a fantastic dream, as Edgar Poe must have lived.",0.9062,0.486,0.0,0.514,positive,Original Short Stories — Volume 13
"He had translated into English a volume of strange Icelandic legends, which I ardently desired to see translated into French.",0.0772,0.106,0.09,0.804,positive,Original Short Stories — Volume 13
"He loved the supernatural, the dismal and grewsome, but he spoke of the most marvellous things with a calmness that was typically English, to which his gentle and quiet voice gave a semblance of reality that was maddening.",0.4678,0.207,0.143,0.651,positive,Original Short Stories — Volume 13
"Full of a haughty disdain for the world, with its conventions, prejudices and code of morality, he had nailed to his house a name that was boldly impudent.",-0.5267,0.08,0.188,0.732,negative,Original Short Stories — Volume 13
"The keeper of a lonely inn who should write on his door: ""Travellers murdered here!""",-0.8016,0.0,0.375,0.625,negative,Original Short Stories — Volume 13
could not make a more sinister jest.,0.5208,0.402,0.0,0.598,positive,Original Short Stories — Volume 13
"I never had entered his dwelling, when one day I received an invitation to luncheon, following an accident that had occurred to one of his friends, who had been almost drowned and whom I had attempted to rescue.",-0.0534,0.17,0.152,0.679,negative,Original Short Stories — Volume 13
"Although I was unable to reach the man until he had already been rescued, I received the hearty thanks of the two Englishmen, and the following day I called upon them.",0.7003,0.214,0.0,0.786,positive,Original Short Stories — Volume 13
The friend was a man about thirty years old.,0.4939,0.314,0.0,0.686,positive,Original Short Stories — Volume 13
He bore an enormous head on a child's body--a body without chest or shoulders.,-0.25,0.0,0.143,0.857,negative,Original Short Stories — Volume 13
"An immense forehead, which seemed to have engulfed the rest of the man, expanded like a dome above a thin face which ended in a little pointed beard.",0.3612,0.094,0.0,0.906,positive,Original Short Stories — Volume 13
"Two sharp eyes and a peculiar mouth gave one the impression of the head of a reptile, while the magnificent brow suggested a genius.",0.7506,0.291,0.0,0.709,positive,Original Short Stories — Volume 13
"A nervous twitching shook this peculiar being, who walked, moved, acted by jerks like a broken spring.",-0.5346,0.194,0.396,0.41,negative,Original Short Stories — Volume 13
"This was Algernon Charles Swinburne, son of an English admiral and grandson, on the maternal side, of the Earl of Ashburnham.",0.3182,0.103,0.0,0.897,positive,Original Short Stories — Volume 13
He strange countenance was transfigured when he spoke.,-0.2023,0.0,0.205,0.795,negative,Original Short Stories — Volume 13
"I have seldom seen a man more impressive, more eloquent, incisive or charming in conversation.",0.8122,0.402,0.0,0.598,positive,Original Short Stories — Volume 13
"His rapid, clear, piercing and fantastic imagination seemed to creep into his voice and to lend life to his words.",0.7351,0.256,0.0,0.744,positive,Original Short Stories — Volume 13
