sentence,compound,positive,negative,neutral,label,title
"In the following winter, after wandering somewhat erratically through Stresa, Genoa, and Spezia, he landed in Nice, where the climate so happily promoted his creative powers that he wrote the third part of ""Zarathustra"".",0.9245,0.309,0.0,0.691,positive,Thus Spake Zarathustra: A Book for All and None
"""In the winter, beneath the halcyon sky of Nice, which then looked down upon me for the first time in my life, I found the third 'Zarathustra'--and came to the end of my task; the whole having occupied me scarcely a year.",0.4215,0.067,0.0,0.933,positive,Thus Spake Zarathustra: A Book for All and None
Many hidden corners and heights in the landscapes round about Nice are hallowed to me by unforgettable moments.,0.4215,0.141,0.0,0.859,positive,Thus Spake Zarathustra: A Book for All and None
That decisive chapter entitled 'Old and New Tables' was composed in the very difficult ascent from the station to Eza--that wonderful Moorish village in the rocks.,0.6003,0.237,0.086,0.677,positive,Thus Spake Zarathustra: A Book for All and None
My most creative moments were always accompanied by unusual muscular activity.,0.4927,0.242,0.0,0.758,positive,Thus Spake Zarathustra: A Book for All and None
The body is inspired: let us waive the question of the 'soul.',0.4939,0.225,0.0,0.775,positive,Thus Spake Zarathustra: A Book for All and None
I might often have been seen dancing in those days.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Without a suggestion of fatigue I could then walk for seven or eight hours on end among the hills.,0.1877,0.098,0.0,0.902,positive,Thus Spake Zarathustra: A Book for All and None
"I slept well and laughed well--I was perfectly robust and patient.""",0.8934,0.661,0.0,0.339,positive,Thus Spake Zarathustra: A Book for All and None
"As we have seen, each of the three parts of ""Zarathustra"" was written, after a more or less short period of preparation, in about ten days.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The composition of the fourth part alone was broken by occasional interruptions.,-0.7783,0.0,0.464,0.536,negative,Thus Spake Zarathustra: A Book for All and None
The first notes relating to this part were written while he and I were staying together in Zurich in September 1884.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"In the following November, while staying at Mentone, he began to elaborate these notes, and after a long pause, finished the manuscript at Nice between the end of January and the middle of February 1885.",0.4215,0.078,0.0,0.922,positive,Thus Spake Zarathustra: A Book for All and None
"My brother then called this part the fourth and last; but even before, and shortly after it had been privately printed, he wrote to me saying that he still intended writing a fifth and sixth part, and notes relating to these parts are now in my possession.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"This fourth part (the original MS. of which contains this note: ""Only for my friends, not for the public"") is written in a particularly personal spirit, and those few to whom he presented a copy of it, he pledged to the strictest secrecy concerning its contents.",0.749,0.153,0.0,0.847,positive,Thus Spake Zarathustra: A Book for All and None
"He often thought of making this fourth part public also, but doubted whether he would ever be able to do so without considerably altering certain portions of it.",-0.6346,0.0,0.166,0.834,negative,Thus Spake Zarathustra: A Book for All and None
"At all events he resolved to distribute this manuscript production, of which only forty copies were printed, only among those who had proved themselves worthy of it, and it speaks eloquently of his utter loneliness and need of sympathy in those days, that he had occasion to present only seven copies of his book according to this resolution.",0.5106,0.111,0.044,0.845,positive,Thus Spake Zarathustra: A Book for All and None
Already at the beginning of this history I hinted at the reasons which led my brother to select a Persian as the incarnation of his ideal of the majestic philosopher.,0.5267,0.112,0.0,0.888,positive,Thus Spake Zarathustra: A Book for All and None
"His reasons, however, for choosing Zarathustra of all others to be his mouthpiece, he gives us in the following words:--""People have never asked me, as they should have done, what the name Zarathustra precisely means in my mouth, in the mouth of the first Immoralist; for what distinguishes that philosopher from all others in the past is the very fact that he was exactly the reverse of an immoralist.",-0.7351,0.0,0.085,0.915,negative,Thus Spake Zarathustra: A Book for All and None
Zarathustra was the first to see in the struggle between good and evil the essential wheel in the working of things.,-0.5859,0.105,0.243,0.652,negative,Thus Spake Zarathustra: A Book for All and None
"The translation of morality into the metaphysical, as force, cause, end in itself, was HIS work.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
But the very question suggests its own answer.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Zarathustra CREATED the most portentous error, MORALITY, consequently he should also be the first to PERCEIVE that error, not only because he has had longer and greater experience of the subject than any other thinker--all history is the experimental refutation of the theory of the so-called moral order of things:--the more important point is that Zarathustra was more truthful than any other thinker.",0.5665,0.144,0.081,0.775,positive,Thus Spake Zarathustra: A Book for All and None
In his teaching alone do we meet with truthfulness upheld as the highest virtue--i.e.,0.1779,0.162,0.12,0.719,positive,Thus Spake Zarathustra: A Book for All and None
: the reverse of the COWARDICE of the 'idealist' who flees from reality.,-0.1779,0.0,0.134,0.866,negative,Thus Spake Zarathustra: A Book for All and None
Zarathustra had more courage in his body than any other thinker before or after him.,0.5413,0.2,0.0,0.8,positive,Thus Spake Zarathustra: A Book for All and None
To tell the truth and TO AIM STRAIGHT: that is the first Persian virtue.,0.7739,0.413,0.0,0.587,positive,Thus Spake Zarathustra: A Book for All and None
Am I understood?...,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The overcoming of morality through itself--through truthfulness, the overcoming of the moralist through his opposite--THROUGH ME--: that is what the name Zarathustra means in my mouth.""",0.4019,0.097,0.0,0.903,positive,Thus Spake Zarathustra: A Book for All and None
ELIZABETH FORSTER-NIETZSCHE.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Nietzsche Archives, Weimar, December 1905.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
ZARATHUSTRA'S PROLOGUE.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
1.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"When Zarathustra was thirty years old, he left his home and the lake of his home, and went into the mountains.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"There he enjoyed his spirit and solitude, and for ten years did not weary of it.",0.7017,0.344,0.0,0.656,positive,Thus Spake Zarathustra: A Book for All and None
"But at last his heart changed,--and rising one morning with the rosy dawn, he went before the sun, and spake thus unto it: Thou great star!",0.7871,0.192,0.0,0.808,positive,Thus Spake Zarathustra: A Book for All and None
What would be thy happiness if thou hadst not those for whom thou shinest!,0.5983,0.23,0.0,0.77,positive,Thus Spake Zarathustra: A Book for All and None
"For ten years hast thou climbed hither unto my cave: thou wouldst have wearied of thy light and of the journey, had it not been for me, mine eagle, and my serpent.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"But we awaited thee every morning, took from thee thine overflow and blessed thee for it.",0.7351,0.261,0.056,0.683,positive,Thus Spake Zarathustra: A Book for All and None
Lo!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"I am weary of my wisdom, like the bee that hath gathered too much honey; I need hands outstretched to take it.",0.5859,0.236,0.084,0.68,positive,Thus Spake Zarathustra: A Book for All and None
"I would fain bestow and distribute, until the wise have once more become joyous in their folly, and the poor happy in their riches.",0.9096,0.409,0.087,0.505,positive,Thus Spake Zarathustra: A Book for All and None
"Therefore must I descend into the deep: as thou doest in the evening, when thou goest behind the sea, and givest light also to the nether-world, thou exuberant star!",0.6239,0.132,0.0,0.868,positive,Thus Spake Zarathustra: A Book for All and None
"Like thee must I GO DOWN, as men say, to whom I shall descend.",0.3612,0.185,0.0,0.815,positive,Thus Spake Zarathustra: A Book for All and None
"Bless me, then, thou tranquil eye, that canst behold even the greatest happiness without envy!",0.917,0.582,0.0,0.418,positive,Thus Spake Zarathustra: A Book for All and None
"Bless the cup that is about to overflow, that the water may flow golden out of it, and carry everywhere the reflection of thy bliss!",0.7777,0.228,0.0,0.772,positive,Thus Spake Zarathustra: A Book for All and None
Lo!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"This cup is again going to empty itself, and Zarathustra is again going to be a man.",-0.2023,0.0,0.107,0.893,negative,Thus Spake Zarathustra: A Book for All and None
Thus began Zarathustra's down-going.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
2.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Zarathustra went down the mountain alone, no one meeting him.",-0.4939,0.0,0.344,0.656,negative,Thus Spake Zarathustra: A Book for All and None
"When he entered the forest, however, there suddenly stood before him an old man, who had left his holy cot to seek roots.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"And thus spake the old man to Zarathustra: ""No stranger to me is this wanderer: many years ago passed he by.",-0.296,0.0,0.099,0.901,negative,Thus Spake Zarathustra: A Book for All and None
Zarathustra he was called; but he hath altered.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Then thou carriedst thine ashes into the mountains: wilt thou now carry thy fire into the valleys?,-0.34,0.0,0.13,0.87,negative,Thus Spake Zarathustra: A Book for All and None
Fearest thou not the incendiary's doom?,0.3089,0.311,0.0,0.689,positive,Thus Spake Zarathustra: A Book for All and None
"Yea, I recognise Zarathustra.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Pure is his eye, and no loathing lurketh about his mouth.",-0.7096,0.0,0.396,0.604,negative,Thus Spake Zarathustra: A Book for All and None
Goeth he not along like a dancer?,-0.2755,0.0,0.297,0.703,negative,Thus Spake Zarathustra: A Book for All and None
Altered is Zarathustra; a child hath Zarathustra become; an awakened one is Zarathustra: what wilt thou do in the land of the sleepers?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"As in the sea hast thou lived in solitude, and it hath borne thee up.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Alas, wilt thou now go ashore?",-0.2732,0.0,0.296,0.704,negative,Thus Spake Zarathustra: A Book for All and None
"Alas, wilt thou again drag thy body thyself?""",-0.4588,0.0,0.4,0.6,negative,Thus Spake Zarathustra: A Book for All and None
"Zarathustra answered: ""I love mankind.""",0.6369,0.512,0.0,0.488,positive,Thus Spake Zarathustra: A Book for All and None
"""Why,"" said the saint, ""did I go into the forest and the desert?",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Was it not because I loved men far too well?,-0.2607,0.171,0.257,0.572,negative,Thus Spake Zarathustra: A Book for All and None
"Now I love God: men, I do not love.",0.8885,0.724,0.0,0.276,positive,Thus Spake Zarathustra: A Book for All and None
Man is a thing too imperfect for me.,-0.3182,0.0,0.277,0.723,negative,Thus Spake Zarathustra: A Book for All and None
"Love to man would be fatal to me.""",0.1779,0.307,0.255,0.438,positive,Thus Spake Zarathustra: A Book for All and None
"Zarathustra answered: ""What spake I of love!",0.6696,0.473,0.0,0.527,positive,Thus Spake Zarathustra: A Book for All and None
"I am bringing gifts unto men.""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""Give them nothing,"" said the saint.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""Take rather part of their load, and carry it along with them--that will be most agreeable unto them: if only it be agreeable unto thee!",0.7564,0.22,0.0,0.78,positive,Thus Spake Zarathustra: A Book for All and None
"If, however, thou wilt give unto them, give them no more than an alms, and let them also beg for it!""",-0.3595,0.0,0.111,0.889,negative,Thus Spake Zarathustra: A Book for All and None
"""No,"" replied Zarathustra, ""I give no alms.",-0.296,0.0,0.268,0.732,negative,Thus Spake Zarathustra: A Book for All and None
"I am not poor enough for that.""",0.3724,0.338,0.0,0.662,positive,Thus Spake Zarathustra: A Book for All and None
"The saint laughed at Zarathustra, and spake thus: ""Then see to it that they accept thy treasures!",0.8268,0.383,0.0,0.617,positive,Thus Spake Zarathustra: A Book for All and None
"They are distrustful of anchorites, and do not believe that we come with gifts.",-0.4767,0.0,0.193,0.807,negative,Thus Spake Zarathustra: A Book for All and None
The fall of our footsteps ringeth too hollow through their streets.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"And just as at night, when they are in bed and hear a man abroad long before sunrise, so they ask themselves concerning us: Where goeth the thief?",-0.5267,0.0,0.116,0.884,negative,Thus Spake Zarathustra: A Book for All and None
"Go not to men, but stay in the forest!",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Go rather to the animals!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Why not be like me--a bear amongst bears, a bird amongst birds?""",-0.2755,0.0,0.174,0.826,negative,Thus Spake Zarathustra: A Book for All and None
"""And what doeth the saint in the forest?""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
asked Zarathustra.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The saint answered: ""I make hymns and sing them; and in making hymns I laugh and weep and mumble: thus do I praise God.",0.6808,0.3,0.119,0.581,positive,Thus Spake Zarathustra: A Book for All and None
"With singing, weeping, laughing, and mumbling do I praise the God who is my God.",0.7964,0.48,0.127,0.393,positive,Thus Spake Zarathustra: A Book for All and None
"But what dost thou bring us as a gift?""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"When Zarathustra had heard these words, he bowed to the saint and said: ""What should I have to give thee!",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Let me rather hurry hence lest I take aught away from thee!""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"--And thus they parted from one another, the old man and Zarathustra, laughing like schoolboys.",0.6908,0.305,0.0,0.695,positive,Thus Spake Zarathustra: A Book for All and None
"When Zarathustra was alone, however, he said to his heart: ""Could it be possible!",-0.3164,0.0,0.15,0.85,negative,Thus Spake Zarathustra: A Book for All and None
"This old saint in the forest hath not yet heard of it, that GOD IS DEAD!""",0.481,0.172,0.0,0.828,positive,Thus Spake Zarathustra: A Book for All and None
3.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"When Zarathustra arrived at the nearest town which adjoineth the forest, he found many people assembled in the market-place; for it had been announced that a rope-dancer would give a performance.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
And Zarathustra spake thus unto the people: I TEACH YOU THE SUPERMAN.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Man is something that is to be surpassed.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
What have ye done to surpass man?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"All beings hitherto have created something beyond themselves: and ye want to be the ebb of that great tide, and would rather go back to the beast than surpass man?",0.7506,0.215,0.0,0.785,positive,Thus Spake Zarathustra: A Book for All and None
What is the ape to man?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"A laughing-stock, a thing of shame.",-0.4767,0.0,0.508,0.492,negative,Thus Spake Zarathustra: A Book for All and None
"And just the same shall man be to the Superman: a laughing-stock, a thing of shame.",-0.4767,0.0,0.193,0.807,negative,Thus Spake Zarathustra: A Book for All and None
"Ye have made your way from the worm to man, and much within you is still worm.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Once were ye apes, and even yet man is more of an ape than any of the apes.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Even the wisest among you is only a disharmony and hybrid of plant and phantom.,0.4767,0.193,0.0,0.807,positive,Thus Spake Zarathustra: A Book for All and None
But do I bid you become phantoms or plants?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Lo, I teach you the Superman!",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
The Superman is the meaning of the earth.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Let your will say: The Superman SHALL BE the meaning of the earth!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"I conjure you, my brethren, REMAIN TRUE TO THE EARTH, and believe not those who speak unto you of superearthly hopes!",0.7667,0.269,0.0,0.731,positive,Thus Spake Zarathustra: A Book for All and None
"Poisoners are they, whether they know it or not.",-0.6249,0.0,0.339,0.661,negative,Thus Spake Zarathustra: A Book for All and None
"Despisers of life are they, decaying ones and poisoned ones themselves, of whom the earth is weary: so away with them!",-0.8718,0.0,0.391,0.609,negative,Thus Spake Zarathustra: A Book for All and None
"Once blasphemy against God was the greatest blasphemy; but God died, and therewith also those blasphemers.",-0.0258,0.287,0.207,0.506,neutral,Thus Spake Zarathustra: A Book for All and None
"To blaspheme the earth is now the dreadfulest sin, and to rate the heart of the unknowable higher than the meaning of the earth!",-0.5983,0.0,0.145,0.855,negative,Thus Spake Zarathustra: A Book for All and None
"Once the soul looked contemptuously on the body, and then that contempt was the supreme thing:--the soul wished the body meagre, ghastly, and famished.",-0.5574,0.113,0.226,0.66,negative,Thus Spake Zarathustra: A Book for All and None
Thus it thought to escape from the body and the earth.,0.1779,0.145,0.0,0.855,positive,Thus Spake Zarathustra: A Book for All and None
"Oh, that soul was itself meagre, ghastly, and famished; and cruelty was the delight of that soul!",0.0,0.171,0.171,0.658,neutral,Thus Spake Zarathustra: A Book for All and None
"But ye, also, my brethren, tell me: What doth your body say about your soul?",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Is your soul not poverty and pollution and wretched self-complacency?,0.4023,0.231,0.0,0.769,positive,Thus Spake Zarathustra: A Book for All and None
"Verily, a polluted stream is man.",-0.4588,0.0,0.429,0.571,negative,Thus Spake Zarathustra: A Book for All and None
"One must be a sea, to receive a polluted stream without becoming impure.",-0.4588,0.0,0.231,0.769,negative,Thus Spake Zarathustra: A Book for All and None
"Lo, I teach you the Superman: he is that sea; in him can your great contempt be submerged.",0.0772,0.179,0.166,0.655,positive,Thus Spake Zarathustra: A Book for All and None
What is the greatest thing ye can experience?,0.6369,0.375,0.0,0.625,positive,Thus Spake Zarathustra: A Book for All and None
It is the hour of great contempt.,0.0772,0.318,0.295,0.388,positive,Thus Spake Zarathustra: A Book for All and None
"The hour in which even your happiness becometh loathsome unto you, and so also your reason and virtue.",0.7506,0.286,0.0,0.714,positive,Thus Spake Zarathustra: A Book for All and None
"The hour when ye say: ""What good is my happiness!",0.7777,0.459,0.0,0.541,positive,Thus Spake Zarathustra: A Book for All and None
It is poverty and pollution and wretched self-complacency.,-0.5106,0.0,0.32,0.68,negative,Thus Spake Zarathustra: A Book for All and None
"But my happiness should justify existence itself!""",0.7345,0.464,0.0,0.536,positive,Thus Spake Zarathustra: A Book for All and None
"The hour when ye say: ""What good is my reason!",0.4926,0.262,0.0,0.738,positive,Thus Spake Zarathustra: A Book for All and None
Doth it long for knowledge as the lion for his food?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"It is poverty and pollution and wretched self-complacency!""",-0.5562,0.0,0.339,0.661,negative,Thus Spake Zarathustra: A Book for All and None
"The hour when ye say: ""What good is my virtue!",0.7177,0.428,0.0,0.572,positive,Thus Spake Zarathustra: A Book for All and None
As yet it hath not made me passionate.,-0.4168,0.0,0.284,0.716,negative,Thus Spake Zarathustra: A Book for All and None
How weary I am of my good and my bad!,-0.4574,0.196,0.398,0.406,negative,Thus Spake Zarathustra: A Book for All and None
"It is all poverty and pollution and wretched self-complacency!""",-0.5562,0.0,0.31,0.69,negative,Thus Spake Zarathustra: A Book for All and None
"The hour when ye say: ""What good is my justice!",0.7644,0.452,0.0,0.548,positive,Thus Spake Zarathustra: A Book for All and None
I do not see that I am fervour and fuel.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The just, however, are fervour and fuel!""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"The hour when ye say: ""What good is my pity!",0.2481,0.238,0.164,0.597,positive,Thus Spake Zarathustra: A Book for All and None
Is not pity the cross on which he is nailed who loveth man?,0.2235,0.136,0.0,0.864,positive,Thus Spake Zarathustra: A Book for All and None
"But my pity is not a crucifixion.""",-0.4215,0.0,0.359,0.641,negative,Thus Spake Zarathustra: A Book for All and None
Have ye ever spoken thus?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Have ye ever cried thus?,-0.3818,0.0,0.394,0.606,negative,Thus Spake Zarathustra: A Book for All and None
Ah!,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
would that I had heard you crying thus!,-0.5255,0.0,0.361,0.639,negative,Thus Spake Zarathustra: A Book for All and None
It is not your sin--it is your self-satisfaction that crieth unto heaven; your very sparingness in sin crieth unto heaven!,0.4639,0.248,0.139,0.612,positive,Thus Spake Zarathustra: A Book for All and None
Where is the lightning to lick you with its tongue?,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Where is the frenzy with which ye should be inoculated?,-0.3182,0.0,0.204,0.796,negative,Thus Spake Zarathustra: A Book for All and None
"Lo, I teach you the Superman: he is that lightning, he is that frenzy!-- When Zarathustra had thus spoken, one of the people called out: ""We have now heard enough of the rope-dancer; it is time now for us to see him!""",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
And all the people laughed at Zarathustra.,0.4588,0.333,0.0,0.667,positive,Thus Spake Zarathustra: A Book for All and None
"But the rope-dancer, who thought the words applied to him, began his performance.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
4.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"Zarathustra, however, looked at the people and wondered.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Then he spake thus: Man is a rope stretched between the animal and the Superman--a rope over an abyss.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"A dangerous crossing, a dangerous wayfaring, a dangerous looking-back, a dangerous trembling and halting.",-0.9313,0.0,0.749,0.251,negative,Thus Spake Zarathustra: A Book for All and None
What is great in man is that he is a bridge and not a goal: what is lovable in man is that he is an OVER-GOING and a DOWN-GOING.,0.8442,0.252,0.0,0.748,positive,Thus Spake Zarathustra: A Book for All and None
"I love those that know not how to live except as down-goers, for they are the over-goers.",0.6369,0.219,0.0,0.781,positive,Thus Spake Zarathustra: A Book for All and None
"I love the great despisers, because they are the great adorers, and arrows of longing for the other shore.",0.93,0.497,0.119,0.385,positive,Thus Spake Zarathustra: A Book for All and None
"I love those who do not first seek a reason beyond the stars for going down and being sacrifices, but sacrifice themselves to the earth, that the earth of the Superman may hereafter arrive.",0.3818,0.077,0.0,0.923,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who liveth in order to know, and seeketh to know in order that the Superman may hereafter live.",0.6369,0.181,0.0,0.819,positive,Thus Spake Zarathustra: A Book for All and None
Thus seeketh he his own down-going.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"I love him who laboureth and inventeth, that he may build the house for the Superman, and prepare for him earth, animal, and plant: for thus seeketh he his own down-going.",0.6369,0.127,0.0,0.873,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who loveth his virtue: for virtue is the will to down-going, and an arrow of longing.",0.8658,0.394,0.044,0.562,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who reserveth no share of spirit for himself, but wanteth to be wholly the spirit of his virtue: thus walketh he as spirit over the bridge.",0.8674,0.371,0.045,0.584,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who maketh his virtue his inclination and destiny: thus, for the sake of his virtue, he is willing to live on, or live no more.",0.8225,0.28,0.063,0.657,positive,Thus Spake Zarathustra: A Book for All and None
I love him who desireth not too many virtues.,0.4749,0.341,0.171,0.487,positive,Thus Spake Zarathustra: A Book for All and None
"One virtue is more of a virtue than two, because it is more of a knot for one's destiny to cling to.",0.6808,0.237,0.0,0.763,positive,Thus Spake Zarathustra: A Book for All and None
"I love him whose soul is lavish, who wanteth no thanks and doth not give back: for he always bestoweth, and desireth not to keep for himself.",0.7096,0.22,0.068,0.712,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who is ashamed when the dice fall in his favour, and who then asketh: ""Am I a dishonest player?""",0.0772,0.246,0.235,0.519,positive,Thus Spake Zarathustra: A Book for All and None
--for he is willing to succumb.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"I love him who scattereth golden words in advance of his deeds, and always doeth more than he promiseth: for he seeketh his own down-going.",0.6369,0.154,0.0,0.846,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who justifieth the future ones, and redeemeth the past ones: for he is willing to succumb through the present ones.",0.6369,0.167,0.0,0.833,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who chasteneth his God, because he loveth his God: for he must succumb through the wrath of his God.",0.8591,0.382,0.0,0.618,positive,Thus Spake Zarathustra: A Book for All and None
"I love him whose soul is deep even in the wounding, and may succumb through a small matter: thus goeth he willingly over the bridge.",0.6486,0.202,0.0,0.798,positive,Thus Spake Zarathustra: A Book for All and None
"I love him whose soul is so overfull that he forgetteth himself, and all things are in him: thus all things become his down-going.",0.6369,0.16,0.0,0.84,positive,Thus Spake Zarathustra: A Book for All and None
"I love him who is of a free spirit and a free heart: thus is his head only the bowels of his heart; his heart, however, causeth his down-going.",0.91,0.362,0.0,0.638,positive,Thus Spake Zarathustra: A Book for All and None
"I love all who are like heavy drops falling one by one out of the dark cloud that lowereth over man: they herald the coming of the lightning, and succumb as heralds.",0.7269,0.185,0.044,0.771,positive,Thus Spake Zarathustra: A Book for All and None
"Lo, I am a herald of the lightning, and a heavy drop out of the cloud: the lightning, however, is the SUPERMAN.-- 5.",-0.2732,0.0,0.1,0.9,negative,Thus Spake Zarathustra: A Book for All and None
"When Zarathustra had spoken these words, he again looked at the people, and was silent.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"""There they stand,"" said he to his heart; ""there they laugh: they understand me not; I am not the mouth for these ears.",0.5574,0.146,0.0,0.854,positive,Thus Spake Zarathustra: A Book for All and None
"Must one first batter their ears, that they may learn to hear with their eyes?",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
Must one clatter like kettledrums and penitential preachers?,0.3612,0.263,0.0,0.737,positive,Thus Spake Zarathustra: A Book for All and None
Or do they only believe the stammerer?,-0.2732,0.0,0.259,0.741,negative,Thus Spake Zarathustra: A Book for All and None
They have something whereof they are proud.,0.4767,0.341,0.0,0.659,positive,Thus Spake Zarathustra: A Book for All and None
"What do they call it, that which maketh them proud?",0.4767,0.256,0.0,0.744,positive,Thus Spake Zarathustra: A Book for All and None
"Culture, they call it; it distinguisheth them from the goatherds.",0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
"They dislike, therefore, to hear of 'contempt' of themselves.",-0.3818,0.0,0.245,0.755,negative,Thus Spake Zarathustra: A Book for All and None
So I will appeal to their pride.,0.34,0.324,0.0,0.676,positive,Thus Spake Zarathustra: A Book for All and None
"I will speak unto them of the most contemptible thing: that, however, is THE LAST MAN!""",-0.4914,0.0,0.185,0.815,negative,Thus Spake Zarathustra: A Book for All and None
And thus spake Zarathustra unto the people: It is time for man to fix his goal.,0.0,0.0,0.0,1.0,neutral,Thus Spake Zarathustra: A Book for All and None
It is time for man to plant the germ of his highest hope.,0.4404,0.195,0.0,0.805,positive,Thus Spake Zarathustra: A Book for All and None
Still is his soil rich enough for it.,0.5574,0.34,0.0,0.66,positive,Thus Spake Zarathustra: A Book for All and None
"But that soil will one day be poor and exhausted, and no lofty tree will any longer be able to grow thereon.",-0.8807,0.0,0.349,0.651,negative,Thus Spake Zarathustra: A Book for All and None
Alas!,-0.3382,0.0,1.0,0.0,negative,Thus Spake Zarathustra: A Book for All and None
